instance,database,test_time,db_name,batch_id,query_id,query_time
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,16,0.294
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,17,0.504
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,18,2.908
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,19,0.218
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,20,21.800
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,21,17.873
db.r4.large,aurora,2018-12-10-08:46:40,tpch_1g,2,22,0.391
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,1,15.071
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,2,0.318
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,3,1.712
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,4,0.550
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,5,1.505
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,6,2.226
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,7,0.946
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,8,0.381
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,9,2.919
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,10,1.231
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,11,0.306
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,12,2.572
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,13,4.808
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,14,0.805
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,15,1.894
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,16,0.279
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,17,0.582
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,18,2.943
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,19,0.170
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,20,21.960
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,21,17.450
db.r4.large,aurora,2018-12-10-08:48:01,tpch_1g,3,22,0.276
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,1,14.933
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,2,0.273
